Date,Close/Last,Volume,Open,High,Low
2022-09-12,52.36,415060,51.35,52.63,50.97
2022-09-13,48.75,547557,50.13,50.83,48.3
2022-09-14,49.39,1487890,48.65,49.43,47.65
2022-09-15,48.81,1037895,49.15,50.615,48.17
2022-09-16,48.72,1751710,48.3,48.97,47.575
2022-09-19,49.47,887827,47.56,49.745,47.56
2022-09-20,48.3,2843600,49.43,49.62,47.93
2022-09-21,44.98,1205473,48.46,48.655,44.97
2022-09-22,41.97,730144,44.86,45.17,41.04
2022-09-23,41.23,601166,41.12,41.66,40.1
2022-09-26,41.14,602586,41.42,43.03,41.02
2022-09-27,43.27,695046,42.04,44.56,42.04
2022-09-28,45.24,1016921,43.82,45.51,43.445
2022-09-29,43.94,827184,44.32,44.75,42.865
2022-09-30,42.88,1095958,43.28,44.81,42.19
2022-10-03,43.68,504756,43.72,44.4,42.82
2022-10-04,47.23,511949,45.18,47.74,44.785
2022-10-05,48.22,430822,45.94,48.63,45.71
2022-10-06,47.44,370206,47.97,49.31,47.35
2022-10-07,47.11,458124,46.66,47.38,45.8
2022-10-10,46.19,589687,47.02,47.335,45.42
2022-10-11,46.03,990372,46.01,46.84,43.49
2022-10-12,46.17,453713,45.94,46.64,45.14
2022-10-13,47.39,555648,44.7,48.2,43.445
2022-10-14,46.0,665104,47.69,48.44,45.84
2022-10-17,48.66,807428,47.74,49.015,47.59
2022-10-18,50.57,514470,50.14,51.15,49.63
2022-10-19,49.58,510096,49.62,50.71,48.7
2022-10-20,49.53,487701,49.79,51.74,49.41
2022-10-21,50.66,327927,49.72,51.14,47.135
2022-10-24,50.76,339786,50.29,51.15,49.76
2022-10-25,53.34,528525,50.94,53.54,50.94
2022-10-26,53.76,427340,53.44,55.19,53.05
2022-10-27,53.84,282761,54.42,55.3,53.7
2022-10-28,55.43,405317,54.19,55.76,53.57
2022-10-31,56.14,469596,55.62,56.93,55.1
2022-11-01,56.7,290420,57.17,57.8,56.0
2022-11-02,54.59,526256,56.07,58.0,54.56
2022-11-03,54.18,323413,53.31,54.93,52.855
2022-11-04,55.35,1443376,55.08,56.53,53.98
2022-11-07,55.48,777316,55.74,56.32,54.968
2022-11-08,55.54,552887,56.31,56.88,54.66
2022-11-09,53.47,737255,54.35,55.39,53.27
2022-11-10,57.2,894382,56.51,57.55,53.105
2022-11-11,58.95,916034,57.11,60.625,57.11
2022-11-14,60.65,922411,58.18,62.21,58.18
2022-11-15,64.05,787042,61.52,65.94,61.13
2022-11-16,64.59,527556,63.12,64.77,61.5465
2022-11-17,63.72,585528,63.04,64.41,62.42
2022-11-18,64.47,493920,65.4,65.91,63.93
2022-11-21,63.58,672755,63.86,64.48,62.75
2022-11-22,65.85,694422,63.58,65.95,63.29
2022-11-23,65.14,418013,65.01,65.625,64.59
2022-11-25,65.45,232580,64.54,65.68,64.195
2022-11-28,64.49,477743,64.65,65.535,64.17
2022-11-29,64.56,877454,64.49,65.15,63.54
2022-11-30,64.77,880818,64.71,65.055,63.35
2022-12-01,64.26,605651,64.77,65.595,63.975
2022-12-02,63.73,667292,62.92,64.37,62.5
2022-12-05,63.62,475275,63.63,64.055,63.18
2022-12-06,62.39,437581,63.34,63.856,61.79
2022-12-07,61.87,500609,62.02,62.59,60.7475
2022-12-08,63.49,473461,62.87,63.69,62.34
2022-12-09,63.23,364029,63.45,63.86,62.59
2022-12-12,64.26,551873,62.97,64.32,60.41
2022-12-13,65.95,808133,67.0,67.83,65.135
2022-12-14,65.83,860575,65.33,66.74,64.838
2022-12-15,63.94,713411,64.68,65.0,63.41
2022-12-16,63.12,1595795,62.81,64.17,56.53
2022-12-19,59.57,1036043,62.59,63.2,59.4
2022-12-20,59.71,1137965,59.47,60.665,58.85
2022-12-21,59.26,713563,60.09,60.93,58.37
2022-12-22,58.25,466805,58.68,58.72,56.85
2022-12-23,59.29,426012,58.13,59.31,57.6
2022-12-27,59.32,419531,59.32,60.11,57.3352
