From merged_data,,,,,,,,,From SMCI,,,,,,,,,,,,,
Date,DPRIME,Close/Last,Volume,Open,High,Low,,,Date,Close/Last,Volume,Open,High,Low,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-10-30,5,20.37,125397,21,21.25,20.37,,,10/30/2019,$20.37 ,125397,$21.00 ,$21.25 ,$20.37 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-10-29,5,21.01,103294,21,21.442,21,,,10/29/2019,$21.01 ,103294,$21.00 ,$21.44 ,$21.00 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-10-28,5,21.2,252702,20.86,21.4,20.86,,,10/28/2019,$21.20 ,252702,$20.86 ,$21.40 ,$20.86 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-10-25,5,20.87,69974,20.85,20.93,20.37,,,10/25/2019,$20.87 ,69974,$20.85 ,$20.93 ,$20.37 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-10-24,5,20.6,41201,19.98,20.85,19.9,,,10/24/2019,$20.60 ,41201,$19.98 ,$20.85 ,$19.90 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-10-23,5,19.975,22655,19.95,19.99,19.51,,,10/23/2019,$19.98 ,22655,$19.95 ,$19.99 ,$19.51 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-10-22,5,19.94,71343,19.72,20.02,19.71,,,10/22/2019,$19.94 ,71343,$19.72 ,$20.02 ,$19.71 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-10-21,5,19.71,165235,19.76,19.76,19.26,,,10/21/2019,$19.71 ,165235,$19.76 ,$19.76 ,$19.26 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-10-18,5,19.2,58789,19.74,19.75,19.2,,,10/18/2019,$19.20 ,58789,$19.74 ,$19.75 ,$19.20 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-10-17,5,19.55,106013,19.49,19.68,19.49,,,10/17/2019,$19.55 ,106013,$19.49 ,$19.68 ,$19.49 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-10-16,5,19.43,160515,18.99,19.45,18.62,,,10/16/2019,$19.43 ,160515,$18.99 ,$19.45 ,$18.62 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-10-15,5,18.82,126567,18.76,18.85,18.62,,,10/15/2019,$18.82 ,126567,$18.76 ,$18.85 ,$18.62 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-10-14,5,18.75,51577,18.75,18.85,18.55,,,10/14/2019,$18.75 ,51577,$18.75 ,$18.85 ,$18.55 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-10-11,5,18.7604,29880,18.905,19,18.75,,,10/11/2019,$18.76 ,29880,$18.91 ,$19.00 ,$18.75 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-10-10,5,19,19786,18.99,19,18.7601,,,10/10/2019,$19.00 ,19786,$18.99 ,$19.00 ,$18.76 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-10-09,5,19,80868,19.055,19.055,18.86,,,10/09/2019,$19.00 ,80868,$19.06 ,$19.06 ,$18.86 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-10-08,5,19.01,133339,19.308,19.35,19,,,10/08/2019,$19.01 ,133339,$19.31 ,$19.35 ,$19.00 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-10-07,5,19.4,293331,19.15,19.48,19.15,,,10/07/2019,$19.40 ,293331,$19.15 ,$19.48 ,$19.15 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-10-04,5,19.35,29844,19.15,19.45,19.05,,,10/04/2019,$19.35 ,29844,$19.15 ,$19.45 ,$19.05 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-10-03,5,19.2,49154,19.15,19.25,19.1,,,10/03/2019,$19.20 ,49154,$19.15 ,$19.25 ,$19.10 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-10-02,5,19.25,16531,19.2,19.25,19.05,,,10/02/2019,$19.25 ,16531,$19.20 ,$19.25 ,$19.05 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-10-01,5,19.4,194522,19.2,19.48,19.1,,,10/01/2019,$19.40 ,194522,$19.20 ,$19.48 ,$19.10 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-09-30,5,19.2,16081,18.85,19.24,18.85,,,09/30/2019,$19.20 ,16081,$18.85 ,$19.24 ,$18.85 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-09-27,5,19.1,41021,19.193,19.34,18.85,,,09/27/2019,$19.10 ,41021,$19.19 ,$19.34 ,$18.85 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-09-26,5,18.84,73274,18.99,19.25,18.75,,,09/26/2019,$18.84 ,73274,$18.99 ,$19.25 ,$18.75 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-09-25,5,19.28,20311,19.3,19.3,18.57,,,09/25/2019,$19.28 ,20311,$19.30 ,$19.30 ,$18.57 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-09-24,5,19.58,265199,19.58,19.65,19.31,,,09/24/2019,$19.58 ,265199,$19.58 ,$19.65 ,$19.31 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-09-23,5,19.61,157148,19.65,19.89,19.6,,,09/23/2019,$19.61 ,157148,$19.65 ,$19.89 ,$19.60 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-09-20,5,19.75,60339,19.55,19.75,19.55,,,09/20/2019,$19.75 ,60339,$19.55 ,$19.75 ,$19.55 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-09-19,5,19.55,20981,19.6,19.7,19.5,,,09/19/2019,$19.55 ,20981,$19.60 ,$19.70 ,$19.50 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-09-18,5.25,19.68,93011,19.55,19.68,19.02,,,09/18/2019,$19.68 ,93011,$19.55 ,$19.68 ,$19.02 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-09-17,5.25,19.53,56849,19.5,19.72,19.5,,,09/17/2019,$19.53 ,56849,$19.50 ,$19.72 ,$19.50 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-09-16,5.25,19.3,32796,19.1,19.5,18.7,,,09/16/2019,$19.30 ,32796,$19.10 ,$19.50 ,$18.70 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-09-13,5.25,19.1,93552,19.1,19.25,18.9,,,09/13/2019,$19.10 ,93552,$19.10 ,$19.25 ,$18.90 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-09-12,5.25,19.02,67670,19,19.4,19,,,09/12/2019,$19.02 ,67670,$19.00 ,$19.40 ,$19.00 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-09-11,5.25,19.1,278532,19.3,19.3,19.01,,,09/11/2019,$19.10 ,278532,$19.30 ,$19.30 ,$19.01 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-09-10,5.25,19.29,64892,19.4,19.4,19.17,,,09/10/2019,$19.29 ,64892,$19.40 ,$19.40 ,$19.17 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-09-09,5.25,19.4,78202,19.1,19.75,19.05,,,09/09/2019,$19.40 ,78202,$19.10 ,$19.75 ,$19.05 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-09-06,5.25,19.24,46771,18.8501,19.24,18.8501,,,09/06/2019,$19.24 ,46771,$18.85 ,$19.24 ,$18.85 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-09-05,5.25,18.85,111075,18.56,18.95,18.56,,,09/05/2019,$18.85 ,111075,$18.56 ,$18.95 ,$18.56 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-09-04,5.25,18.55,36829,18.42,18.65,18.26,,,09/04/2019,$18.55 ,36829,$18.42 ,$18.65 ,$18.26 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-09-03,5.25,18.42,82180,18.75,18.88,18.1,,,09/03/2019,$18.42 ,82180,$18.75 ,$18.88 ,$18.10 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-08-30,5.25,18.9,81790,19.35,19.35,18.5201,,,08/30/2019,$18.90 ,81790,$19.35 ,$19.35 ,$18.52 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-08-29,5.25,19.58,22445,19,19.78,19,,,08/29/2019,$19.58 ,22445,$19.00 ,$19.78 ,$19.00 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-08-28,5.25,19.4,10419,18.6,19.5,18.5,,,08/28/2019,$19.40 ,10419,$18.60 ,$19.50 ,$18.50 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-08-27,5.25,19.05,13605,19.22,19.35,18.61,,,08/27/2019,$19.05 ,13605,$19.22 ,$19.35 ,$18.61 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-08-26,5.25,19.32,47962,19.35,19.8,19.15,,,08/26/2019,$19.32 ,47962,$19.35 ,$19.80 ,$19.15 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-08-23,5.25,19.35,102461,19.95,19.99,19.1,,,08/23/2019,$19.35 ,102461,$19.95 ,$19.99 ,$19.10 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-08-22,5.25,20,77141,19.94,20.09,19.85,,,08/22/2019,$20.00 ,77141,$19.94 ,$20.09 ,$19.85 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-08-21,5.25,19.95,37802,19.6,20,19.6,,,08/21/2019,$19.95 ,37802,$19.60 ,$20.00 ,$19.60 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-08-20,5.25,19.93,44739,19.745,19.93,19.4,,,08/20/2019,$19.93 ,44739,$19.75 ,$19.93 ,$19.40 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-08-19,5.25,19.6,69143,19.3,19.71,19.05,,,08/19/2019,$19.60 ,69143,$19.30 ,$19.71 ,$19.05 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-08-16,5.25,19.3,336609,16.9,19.6,16.9,,,08/16/2019,$19.30 ,336609,$16.90 ,$19.60 ,$16.90 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-08-15,5.25,16.34,366025,16.7,17,16.31,,,08/15/2019,$16.34 ,366025,$16.70 ,$17.00 ,$16.31 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-08-14,5.25,16.8,78602,16.8,16.99,16.5,,,08/14/2019,$16.80 ,78602,$16.80 ,$16.99 ,$16.50 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-08-13,5.25,17,42419,17,17.2,17,,,08/13/2019,$17.00 ,42419,$17.00 ,$17.20 ,$17.00 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-08-12,5.25,16.99,66170,17.03,17.59,16.64,,,08/12/2019,$16.99 ,66170,$17.03 ,$17.59 ,$16.64 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-08-09,5.25,17.09,103975,17.35,18.1,16.9,,,08/09/2019,$17.09 ,103975,$17.35 ,$18.10 ,$16.90 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-08-08,5.25,17.99,64234,17.71,18.1,17,,,08/08/2019,$17.99 ,64234,$17.71 ,$18.10 ,$17.00 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-08-07,5.25,17.85,191606,17.7,19,17.3,,,08/07/2019,$17.85 ,191606,$17.70 ,$19.00 ,$17.30 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-08-06,5.25,17.6,197687,16.3,17.7,16.3,,,08/06/2019,$17.60 ,197687,$16.30 ,$17.70 ,$16.30 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-08-05,5.25,16.31,488137,17,17,16.26,,,08/05/2019,$16.31 ,488137,$17.00 ,$17.00 ,$16.26 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-08-02,5.25,17,249002,18,18,16,,,08/02/2019,$17.00 ,249002,$18.00 ,$18.00 ,$16.00 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-08-01,5.25,18.14,39412,18.23,18.24,18,,,08/01/2019,$18.14 ,39412,$18.23 ,$18.24 ,$18.00 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-07-31,5.5,18.31,32054,18.454,18.55,18.3,,,07/31/2019,$18.31 ,32054,$18.45 ,$18.55 ,$18.30 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-07-30,5.5,18.52,21865,19.375,19.375,18.5,,,07/30/2019,$18.52 ,21865,$19.38 ,$19.38 ,$18.50 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-07-29,5.5,18.72,13046,18.75,18.93,18.5,,,07/29/2019,$18.72 ,13046,$18.75 ,$18.93 ,$18.50 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-07-26,5.5,18.66,17619,18.86,18.86,18.57,,,07/26/2019,$18.66 ,17619,$18.86 ,$18.86 ,$18.57 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-07-25,5.5,18.9,13788,18.6,19.12,18.6,,,07/25/2019,$18.90 ,13788,$18.60 ,$19.12 ,$18.60 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-07-24,5.5,19.26,19134,19.2,19.42,19.15,,,07/24/2019,$19.26 ,19134,$19.20 ,$19.42 ,$19.15 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-07-23,5.5,19.11,53129,19.65,19.9,19,,,07/23/2019,$19.11 ,53129,$19.65 ,$19.90 ,$19.00 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-07-22,5.5,19.5,153673,19.1,20,19.1,,,07/22/2019,$19.50 ,153673,$19.10 ,$20.00 ,$19.10 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-07-19,5.5,19,36143,18.75,19,18.71,,,07/19/2019,$19.00 ,36143,$18.75 ,$19.00 ,$18.71 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-07-18,5.5,18.6,49671,18.7,19,18.6,,,07/18/2019,$18.60 ,49671,$18.70 ,$19.00 ,$18.60 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-07-17,5.5,18.76,45440,19.1,19.15,18.71,,,07/17/2019,$18.76 ,45440,$19.10 ,$19.15 ,$18.71 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-07-16,5.5,19.2,15020,18.7,19.2,18.7,,,07/16/2019,$19.20 ,15020,$18.70 ,$19.20 ,$18.70 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-07-15,5.5,18.7,6094,18.553,18.74,18.51,,,07/15/2019,$18.70 ,6094,$18.55 ,$18.74 ,$18.51 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-07-12,5.5,18.58,40820,18.8,18.99,18.58,,,07/12/2019,$18.58 ,40820,$18.80 ,$18.99 ,$18.58 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-07-11,5.5,18.85,41431,19.4,19.4,18.73,,,07/11/2019,$18.85 ,41431,$19.40 ,$19.40 ,$18.73 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-07-10,5.5,19.2,42506,18.74,19.3,18.5,,,07/10/2019,$19.20 ,42506,$18.74 ,$19.30 ,$18.50 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-07-09,5.5,18.65,80569,18.62,18.84,18.5,,,07/09/2019,$18.65 ,80569,$18.62 ,$18.84 ,$18.50 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-07-08,5.5,18.61,5139,18.87,18.87,18.61,,,07/08/2019,$18.61 ,5139,$18.87 ,$18.87 ,$18.61 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-07-05,5.5,18.61,32666,18.9,18.98,18.61,,,07/05/2019,$18.61 ,32666,$18.90 ,$18.98 ,$18.61 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-07-03,5.5,18.92,20403,19.01,19.05,18.9,,,07/03/2019,$18.92 ,20403,$19.01 ,$19.05 ,$18.90 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-07-02,5.5,19.05,29139,19.25,19.25,19.01,,,07/02/2019,$19.05 ,29139,$19.25 ,$19.25 ,$19.01 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-07-01,5.5,19.28,146075,19.325,19.4,19.01,,,07/01/2019,$19.28 ,146075,$19.33 ,$19.40 ,$19.01 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-06-28,5.5,19.35,14399,19.2,19.4,19.06,,,06/28/2019,$19.35 ,14399,$19.20 ,$19.40 ,$19.06 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-06-27,5.5,19.19,54162,19.2,19.24,19.19,,,06/27/2019,$19.19 ,54162,$19.20 ,$19.24 ,$19.19 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-06-26,5.5,19.19,110419,19.15,19.27,19.15,,,06/26/2019,$19.19 ,110419,$19.15 ,$19.27 ,$19.15 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-06-25,5.5,19.05,122204,19.35,19.42,19.05,,,06/25/2019,$19.05 ,122204,$19.35 ,$19.42 ,$19.05 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-06-24,5.5,19.4,131291,19.195,19.55,19.195,,,06/24/2019,$19.40 ,131291,$19.20 ,$19.55 ,$19.20 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-06-21,5.5,19.06,92528,19.01,19.34,18.95,,,06/21/2019,$19.06 ,92528,$19.01 ,$19.34 ,$18.95 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-06-20,5.5,19.03,25851,18.55,19.1,18.5,,,06/20/2019,$19.03 ,25851,$18.55 ,$19.10 ,$18.50 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-06-19,5.5,18.7,82376,18.4,18.7,18.15,,,06/19/2019,$18.70 ,82376,$18.40 ,$18.70 ,$18.15 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-06-18,5.5,18.4,16052,18.2,18.95,18.2,,,06/18/2019,$18.40 ,16052,$18.20 ,$18.95 ,$18.20 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-06-17,5.5,18,101378,17.45,18.2,17.4,,,06/17/2019,$18.00 ,101378,$17.45 ,$18.20 ,$17.40 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-06-14,5.5,17.54,217282,17.3,17.55,17.26,,,06/14/2019,$17.54 ,217282,$17.30 ,$17.55 ,$17.26 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-06-13,5.5,17.39,204407,18.14,18.18,17.13,,,06/13/2019,$17.39 ,204407,$18.14 ,$18.18 ,$17.13 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-06-12,5.5,18.18,49919,18.45,18.45,18.14,,,06/12/2019,$18.18 ,49919,$18.45 ,$18.45 ,$18.14 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-06-11,5.5,18.37,72890,18.5,18.9,18.27,,,06/11/2019,$18.37 ,72890,$18.50 ,$18.90 ,$18.27 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-06-10,5.5,18.46,41692,18.98,18.99,18.45,,,06/10/2019,$18.46 ,41692,$18.98 ,$18.99 ,$18.45 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-06-07,5.5,18.35,46666,18.3,18.45,18.23,,,06/07/2019,$18.35 ,46666,$18.30 ,$18.45 ,$18.23 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-06-06,5.5,18.3,110592,18.85,18.85,18.01,,,06/06/2019,$18.30 ,110592,$18.85 ,$18.85 ,$18.01 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-06-05,5.5,18.85,39938,19.44,19.5,18.85,,,06/05/2019,$18.85 ,39938,$19.44 ,$19.50 ,$18.85 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-06-04,5.5,19,118697,19.3,19.73,18.97,,,06/04/2019,$19.00 ,118697,$19.30 ,$19.73 ,$18.97 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-06-03,5.5,19.3,143742,18.99,19.49,18.99,,,06/03/2019,$19.30 ,143742,$18.99 ,$19.49 ,$18.99 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-05-31,5.5,19,121660,19.08,20,18.21,,,05/31/2019,$19.00 ,121660,$19.08 ,$20.00 ,$18.21 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-05-30,5.5,19.33,45178,19.2,19.61,19.2,,,05/30/2019,$19.33 ,45178,$19.20 ,$19.61 ,$19.20 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-05-29,5.5,19.22,63339,19.66,19.7,19.06,,,05/29/2019,$19.22 ,63339,$19.66 ,$19.70 ,$19.06 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-05-28,5.5,19.68,168946,19.7,19.87,19.67,,,05/28/2019,$19.68 ,168946,$19.70 ,$19.87 ,$19.67 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-05-24,5.5,19.91,164437,19.85,19.99,19.75,,,05/24/2019,$19.91 ,164437,$19.85 ,$19.99 ,$19.75 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-05-23,5.5,19.85,446566,20.16,20.17,19.85,,,05/23/2019,$19.85 ,446566,$20.16 ,$20.17 ,$19.85 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-05-22,5.5,20.16,446165,20.1,20.45,20.07,,,05/22/2019,$20.16 ,446165,$20.10 ,$20.45 ,$20.07 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-05-21,5.5,20.07,336991,19.85,20.1,19.85,,,05/21/2019,$20.07 ,336991,$19.85 ,$20.10 ,$19.85 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-05-20,5.5,19.945,55277,19.9,19.99,19.6152,,,05/20/2019,$19.95 ,55277,$19.90 ,$19.99 ,$19.62 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-05-17,5.5,19.85,99075,20.1,20.36,19.4,,,05/17/2019,$19.85 ,99075,$20.10 ,$20.36 ,$19.40 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-05-16,5.5,20.02,250938,20.39,21.15,19.95,,,05/16/2019,$20.02 ,250938,$20.39 ,$21.15 ,$19.95 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-05-15,5.5,20.39,10317,20.09,20.39,19.9,,,05/15/2019,$20.39 ,10317,$20.09 ,$20.39 ,$19.90 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-05-14,5.5,19.91,154029,19.85,20.1,19.75,,,05/14/2019,$19.91 ,154029,$19.85 ,$20.10 ,$19.75 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-05-13,5.5,19.65,223181,20.04,20.1,19.25,,,05/13/2019,$19.65 ,223181,$20.04 ,$20.10 ,$19.25 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-05-10,5.5,20.11,91703,20.9,20.9,19.69,,,05/10/2019,$20.11 ,91703,$20.90 ,$20.90 ,$19.69 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-05-09,5.5,21,141405,21.27,21.41,20.98,,,05/09/2019,$21.00 ,141405,$21.27 ,$21.41 ,$20.98 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-05-08,5.5,21.3,184922,22.1,22.25,20.78,,,05/08/2019,$21.30 ,184922,$22.10 ,$22.25 ,$20.78 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-05-07,5.5,22.1,287747,22.41,22.5,22.1,,,05/07/2019,$22.10 ,287747,$22.41 ,$22.50 ,$22.10 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-05-06,5.5,22.5,167846,22.545,22.55,22.25,,,05/06/2019,$22.50 ,167846,$22.55 ,$22.55 ,$22.25 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-05-03,5.5,22.5,185787,22.47,22.62,22.39,,,05/03/2019,$22.50 ,185787,$22.47 ,$22.62 ,$22.39 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-05-02,5.5,22.41,113061,22.71,22.9,22.25,,,05/02/2019,$22.41 ,113061,$22.71 ,$22.90 ,$22.25 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-05-01,5.5,22.85,40799,22.48,23.04,22.48,,,05/01/2019,$22.85 ,40799,$22.48 ,$23.04 ,$22.48 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-04-30,5.5,22.42,125835,22.3,22.43,22.3,,,04/30/2019,$22.42 ,125835,$22.30 ,$22.43 ,$22.30 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-04-29,5.5,22.3,66187,22.22,22.4,22.22,,,04/29/2019,$22.30 ,66187,$22.22 ,$22.40 ,$22.22 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-04-26,5.5,22.2,202345,22.25,22.25,22.1,,,04/26/2019,$22.20 ,202345,$22.25 ,$22.25 ,$22.10 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-04-25,5.5,22.25,208601,22.23,22.265,22.19,,,04/25/2019,$22.25 ,208601,$22.23 ,$22.27 ,$22.19 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-04-24,5.5,22.19,41027,22.15,22.22,22.0925,,,04/24/2019,$22.19 ,41027,$22.15 ,$22.22 ,$22.09 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-04-23,5.5,22.15,274499,22,22.16,22,,,04/23/2019,$22.15 ,274499,$22.00 ,$22.16 ,$22.00 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-04-22,5.5,21.97,85272,21.99,22.08,21.92,,,04/22/2019,$21.97 ,85272,$21.99 ,$22.08 ,$21.92 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-04-18,5.5,21.97,85702,22,22.1,21.93,,,04/18/2019,$21.97 ,85702,$22.00 ,$22.10 ,$21.93 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2019-04-17,5.5,22.1,34746,22.01,22.1,22,,,04/17/2019,$22.10 ,34746,$22.01 ,$22.10 ,$22.00 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
